### MNXref Version 18/02/2013 ###
#
#FILE:	reac_xref.tsv
#
#RESOURCE:	Rhea
#PREFIX:	rhea
#URL:	http://www.ebi.ac.uk/rhea/
#VERSION:	38
#LICENSE:	All data in Rhea is freely accessible and available for anyone to use. 
#	(http://www.ebi.ac.uk/rhea/about.xhtml) 
#
#RESOURCE:	KEGG
#PREFIX:	kegg
#URL:	http://www.kegg.jp
#VERSION:	11/02/2013
#LICENSE:	Academic users may freely use the KEGG website and may also freely link 
#	to the KEGG website. 
#	Non-academic users may use the KEGG website as end users for non-commercial purposes, 
#	but any other use requires a license agreement. 
#	Academic users who utilize KEGG for providing academic services are requested 
#	to obtain a KEGG FTP subscription for organizational use, which includes a proper 
#	license agreement. 
#	Non-academic users and Academic users intending to use KEGG for commercial purposes 
#	are requested to obtain a license agreement through KEGG's exclusive licensing 
#	agent, Pathway Solutions. 
#	(http://www.kegg.jp/kegg/legal.html) 
#
#RESOURCE:	MetaCyc
#PREFIX:	metacyc
#URL:	http://metacyc.org
#VERSION:	Version 16.5
#LICENSE:	MetaCyc data are free and open for all users. 
#	(http://biocyc.org/download.shtml) 
#
#RESOURCE:	UniPathway
#PREFIX:	upa
#URL:	http://www.unipathway.org
#VERSION:	UniPathway Release 2012_04
#LICENSE:	All data in UniPathway is freely accessible and available for anyone to 
#	use. 
#
#RESOURCE:	The Seed
#PREFIX:	seed
#URL:	http://www.theseed.org
#VERSION:	12/02/2013
#LICENSE:	All tools and datasets that make up the SEED are in the public domain. 
#	(http://www.theseed.org/wiki/DownloadPage) 
#
#RESOURCE:	BiGG
#PREFIX:	bigg
#URL:	http://bigg.ucsd.edu
#VERSION:	10/12/2012
#LICENSE:	Permission to use, copy, modify and distribute any part of this BiGG Database 
#	for educational, research and non-profit purposes, without fee, and without a 
#	written agreement is granted, provided that the above copyright notice, this paragraph 
#	and the following three paragraphs appear in all copies. 
#	Those desiring to incorporate this BiGG database into commercial products or use 
#	for commercial purposes should contact the Technology Transfer & Intellectual 
#	Property Services, University of California, San Diego, 9500 Gilman Drive, Mail 
#	Code 0910, La Jolla, CA 92093-0910, Ph: (858) 534-5815, FAX: (858) 534-7345, e-mail:invent@ucsd.edu. 
#	IN NO EVENT SHALL THE UNIVERSITY OF CALIFORNIA BE LIABLE TO ANY PARTY FOR DIRECT, 
#	INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL DAMAGES, INCLUDING LOST PROFITS, 
#	ARISING OUT OF THE USE OF THIS BIGG DATABASE, EVEN IF THE UNIVERSITY OF CALIFORNIA 
#	HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE. 
#	THE BIGG DATABASE PROVIDED HEREIN IS ON AN "AS IS" BASIS, AND THE UNIVERSITY OF 
#	CALIFORNIA HAS NO OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, 
#	OR MODIFICATIONS. THE UNIVERSITY OF CALIFORNIA MAKES NO REPRESENTATIONS AND EXTENDS 
#	NO WARRANTIES OF ANY KIND, EITHER IMPLIED OR EXPRESS, INCLUDING, BUT NOT LIMITED 
#	TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY OR FITNESS FOR A PARTICULAR PURPOSE, 
#	OR THAT THE USE OF THE BIGG DATABASE WILL NOT INFRINGE ANY PATENT, TRADEMARK OR 
#	OTHER RIGHTS. 
#	(http://bigg.ucsd.edu/) 
#
#RESOURCE:	BioPath
#PREFIX:	biopath
#URL:	http://www.molecular-networks.com/biopath
#VERSION:	12/02/2013
#LICENSE:	Academic users may use BioPath without paying any license fee. 
#	Any users intending to use the BioPath database for commercial purposes have to 
#	obtain a license. 
#	(http://www.molecular-networks.com/node/2) 
#
#RESOURCE:	Reactome
#PREFIX:	reactome
#URL:	http://www.reactome.org
#VERSION:	12/02/2013
#LICENSE:	Reactome is a free and open-source project, and you are free to download 
#	Reactome software and data. 
#	 The contents of Reactome are copyright (c) 2003-2010 Cold Spring Harbor Laboratory 
#	(CSHL), Ontario Institute for Cancer Research (OICR) and the European Bioinformatics 
#	Institute (EBI). 
#	 The software and information contents are distributed under the terms of the 
#	Creative Commons Attribution 3.0 Unported License, which grants parties the non-exclusive 
#	right to use, distribute and create derivative works based on Reactome, provided 
#	that the software and information is correctly attributed to CSHL, OICR and EBI. 
#	(http://www.reactome.org/static_wordpress/license-agreement/) 
#
#RESOURCE:	BRENDA
#PREFIX:	brenda
#URL:	http://www.brenda-enzymes.org
#VERSION:	12/02/2013
#LICENSE:	Access to information contained in BRENDA is granted free of charge. 
#	Any inclusion of BRENDA components into other data bases, or redistribution of 
#	BRENDA requires a license 
#	(http://www.brenda-enzymes.org/information/copy.php4) 
#
#
#XREF	MNX_ID
seed:rxn10785	MNXR55205
seed:rxn10786	MNXR1464
seed:rxn10787	MNXR1467
seed:rxn10789	MNXR55916
seed:rxn10790	MNXR55402
seed:rxn10791	MNXR2840
seed:rxn10792	MNXR65776
seed:rxn10793	MNXR1571
seed:rxn10794	MNXR28874
seed:rxn10795	MNXR67479
seed:rxn10796	MNXR38024
seed:rxn10797	MNXR28875
seed:rxn10798	MNXR2253
seed:rxn10799	MNXR53705
seed:rxn10800	MNXR1236
seed:rxn10801	MNXR55645
seed:rxn10802	MNXR961
seed:rxn10803	MNXR55734
seed:rxn10804	MNXR50903
seed:rxn10805	MNXR55696
seed:rxn10806	MNXR67302
seed:rxn10807	MNXR55655
seed:rxn10808	MNXR28875
seed:rxn10809	MNXR55733
seed:rxn10810	MNXR61408
seed:rxn10811	MNXR53429
seed:rxn10812	MNXR2295
seed:rxn10813	MNXR55151
seed:rxn10814	MNXR28877
seed:rxn10815	MNXR3628
seed:rxn10816	MNXR5078
seed:rxn10817	MNXR3627
seed:rxn10818	MNXR3193
seed:rxn10819	MNXR4239
seed:rxn10820	MNXR3777
seed:rxn10822	MNXR766
seed:rxn10823	MNXR3781
seed:rxn10824	MNXR32053
seed:rxn10825	MNXR4388
seed:rxn10826	MNXR45587
seed:rxn10827	MNXR4852
seed:rxn10828	MNXR3855
seed:rxn10829	MNXR2831
seed:rxn10830	MNXR962
seed:rxn10831	MNXR3075
seed:rxn10832	MNXR1228
seed:rxn10833	MNXR3393
seed:rxn10834	MNXR3357
seed:rxn10835	MNXR462
seed:rxn10836	MNXR4378
seed:rxn10837	MNXR4137
seed:rxn10838	MNXR4294
seed:rxn10839	MNXR5125
seed:rxn10840	MNXR788
seed:rxn10841	MNXR1924
seed:rxn10842	MNXR1175
seed:rxn10843	MNXR67480
seed:rxn10844	MNXR3614
seed:rxn10845	MNXR711
seed:rxn10846	MNXR55225
seed:rxn10847	MNXR4249
seed:rxn10848	MNXR3613
seed:rxn10849	MNXR67481
seed:rxn10850	MNXR4250
seed:rxn10851	MNXR50775
seed:rxn10852	MNXR54927
seed:rxn10854	MNXR53709
seed:rxn10855	MNXR45600
seed:rxn10856	MNXR45601
seed:rxn10857	MNXR1380
seed:rxn10858	MNXR53710
seed:rxn10859	MNXR53711
seed:rxn10860	MNXR2278
seed:rxn10861	MNXR28880
seed:rxn10862	MNXR2777
seed:rxn10863	MNXR53712
seed:rxn10864	MNXR53713
seed:rxn10865	MNXR3198
seed:rxn10866	MNXR67482
seed:rxn10867	MNXR3789
seed:rxn10868	MNXR3816
seed:rxn10869	MNXR3947
seed:rxn10870	MNXR53714
seed:rxn10871	MNXR53715
seed:rxn10872	MNXR53716
seed:rxn10873	MNXR53717
seed:rxn10874	MNXR53718
seed:rxn10875	MNXR53719
seed:rxn10876	MNXR53720
seed:rxn10877	MNXR53721
seed:rxn10878	MNXR65788
seed:rxn10879	MNXR45618
seed:rxn10880	MNXR53722
seed:rxn10881	MNXR28883
seed:rxn10882	MNXR4776
seed:rxn10883	MNXR4821
seed:rxn10886	MNXR55930
seed:rxn10887	MNXR4976
seed:rxn10888	MNXR67483
seed:rxn10889	MNXR67484
seed:rxn10890	MNXR67485
seed:rxn10892	MNXR5043
seed:rxn10893	MNXR67486
seed:rxn10894	MNXR67487
seed:rxn10895	MNXR5311
seed:rxn10897	MNXR2818
seed:rxn10898	MNXR5069
seed:rxn10899	MNXR3782
seed:rxn10900	MNXR3213
seed:rxn10901	MNXR2345
seed:rxn10902	MNXR55518
seed:rxn10904	MNXR465
seed:rxn10905	MNXR67488
seed:rxn10906	MNXR877
seed:rxn10907	MNXR28888
seed:rxn10908	MNXR3995
seed:rxn10909	MNXR67489
seed:rxn10910	MNXR3761
seed:rxn10911	MNXR31517
seed:rxn10913	MNXR67490
seed:rxn10916	MNXR5045
seed:rxn10917	MNXR31619
seed:rxn10918	MNXR474
seed:rxn10919	MNXR55834
seed:rxn10920	MNXR67491
seed:rxn10921	MNXR639
seed:rxn10923	MNXR601
seed:rxn10925	MNXR47976
seed:rxn10926	MNXR53731
seed:rxn10928	MNXR2708
seed:rxn10929	MNXR4553
seed:rxn10932	MNXR2975
seed:rxn10933	MNXR3097
seed:rxn10935	MNXR3848
seed:rxn10936	MNXR517
seed:rxn10937	MNXR47404
seed:rxn10939	MNXR1407
seed:rxn10941	MNXR323
seed:rxn10942	MNXR67492
seed:rxn10944	MNXR32570
seed:rxn10945	MNXR4457
seed:rxn10946	MNXR1183
seed:rxn10947	MNXR67493
seed:rxn10949	MNXR28894
seed:rxn10951	MNXR55827
seed:rxn10952	MNXR4953
seed:rxn10954	MNXR47354
seed:rxn10957	MNXR28896
seed:rxn10960	MNXR352
seed:rxn10963	MNXR2212
seed:rxn10964	MNXR28897
seed:rxn10965	MNXR1804
seed:rxn10966	MNXR3907
seed:rxn10967	MNXR3410
seed:rxn10968	MNXR55644
seed:rxn10969	MNXR47980
seed:rxn10972	MNXR53733
seed:rxn10974	MNXR5179
seed:rxn10976	MNXR3506
seed:rxn10977	MNXR3846
seed:rxn10978	MNXR3993
seed:rxn10979	MNXR4288
seed:rxn10980	MNXR28899
seed:rxn10981	MNXR55356
seed:rxn10984	MNXR1814
seed:rxn10985	MNXR3467
seed:rxn10986	MNXR28900
seed:rxn10987	MNXR5309
seed:rxn10988	MNXR47981
seed:rxn10989	MNXR28902
seed:rxn10990	MNXR50790
seed:rxn10991	MNXR1425
seed:rxn10992	MNXR28903
seed:rxn10993	MNXR5293
seed:rxn10994	MNXR47405
seed:rxn10995	MNXR3761
seed:rxn10996	MNXR55982
seed:rxn10997	MNXR1378
seed:rxn10998	MNXR1369
seed:rxn10999	MNXR4825
seed:rxn11000	MNXR490
seed:rxn11002	MNXR28905
seed:rxn11003	MNXR3225
seed:rxn11004	MNXR55018
seed:rxn11005	MNXR28906
seed:rxn11006	MNXR55948
seed:rxn11007	MNXR55956
seed:rxn11009	MNXR3066
seed:rxn11012	MNXR47983
seed:rxn11013	MNXR2346
seed:rxn11014	MNXR1479
seed:rxn11015	MNXR28908
seed:rxn11016	MNXR3195
seed:rxn11018	MNXR4248
seed:rxn11020	MNXR28909
seed:rxn11023	MNXR67494
seed:rxn11024	MNXR67495
seed:rxn11025	MNXR53734
seed:rxn11026	MNXR53735
seed:rxn11027	MNXR45664
seed:rxn11029	MNXR28914
seed:rxn11031	MNXR53736
seed:rxn11033	MNXR57244
seed:rxn11035	MNXR67496
seed:rxn11036	MNXR53737
seed:rxn11037	MNXR28917
seed:rxn11038	MNXR28918
seed:rxn11039	MNXR28919
seed:rxn11040	MNXR22552
seed:rxn11041	MNXR28920
seed:rxn11042	MNXR28921
seed:rxn11043	MNXR28922
seed:rxn11044	MNXR28923
seed:rxn11047	MNXR28924
seed:rxn11048	MNXR28925
seed:rxn11049	MNXR47985
seed:rxn11050	MNXR47986
seed:rxn11051	MNXR748
seed:rxn11052	MNXR28928
seed:rxn11053	MNXR53738
seed:rxn11054	MNXR53739
seed:rxn11055	MNXR28931
seed:rxn11056	MNXR28932
seed:rxn11057	MNXR28933
seed:rxn11058	MNXR28934
seed:rxn11059	MNXR28935
seed:rxn11060	MNXR28936
seed:rxn11061	MNXR67497
seed:rxn11062	MNXR47987
seed:rxn11063	MNXR28939
seed:rxn11065	MNXR67498
seed:rxn11066	MNXR28941
seed:rxn11071	MNXR28942
seed:rxn11072	MNXR28943
seed:rxn11073	MNXR28944
seed:rxn11074	MNXR28945
seed:rxn11075	MNXR28946
seed:rxn11076	MNXR28947
seed:rxn11077	MNXR28948
seed:rxn11078	MNXR28949
seed:rxn11079	MNXR53741
seed:rxn11080	MNXR28951
seed:rxn11081	MNXR45687
seed:rxn11082	MNXR67499
seed:rxn11083	MNXR28954
seed:rxn11084	MNXR28955
seed:rxn11089	MNXR28956
seed:rxn11090	MNXR53742
seed:rxn11091	MNXR28958
seed:rxn11092	MNXR67500
seed:rxn11093	MNXR67501
seed:rxn11094	MNXR28961
seed:rxn11095	MNXR28962
seed:rxn11096	MNXR67502
seed:rxn11097	MNXR67503
seed:rxn11099	MNXR31510
seed:rxn11100	MNXR67504
seed:rxn11101	MNXR28966
seed:rxn11102	MNXR45696
seed:rxn11104	MNXR67505
seed:rxn11105	MNXR28969
seed:rxn11106	MNXR45698
seed:rxn11107	MNXR28971
seed:rxn11108	MNXR28972
seed:rxn11109	MNXR28973
seed:rxn11110	MNXR28974
seed:rxn11111	MNXR28975
seed:rxn11112	MNXR53746
seed:rxn11113	MNXR45703
seed:rxn11114	MNXR53748
seed:rxn11115	MNXR53749
seed:rxn11116	MNXR28980
seed:rxn11117	MNXR67506
seed:rxn11118	MNXR28982
seed:rxn11119	MNXR28983
seed:rxn11120	MNXR28984
seed:rxn11121	MNXR28985
seed:rxn11122	MNXR53750
seed:rxn11123	MNXR67507
seed:rxn11125	MNXR28988
seed:rxn11126	MNXR28989
seed:rxn11127	MNXR45709
seed:rxn11128	MNXR67508
seed:rxn11129	MNXR67509
seed:rxn11130	MNXR5057
seed:rxn11132	MNXR28993
seed:rxn11136	MNXR28994
seed:rxn11137	MNXR28995
seed:rxn11139	MNXR53752
seed:rxn11140	MNXR53753
seed:rxn11141	MNXR28998
seed:rxn11142	MNXR28999
seed:rxn11143	MNXR29000
seed:rxn11144	MNXR29001
seed:rxn11145	MNXR29002
seed:rxn11146	MNXR29003
seed:rxn11147	MNXR53754
seed:rxn11148	MNXR67510
seed:rxn11149	MNXR67510
seed:rxn11150	MNXR45720
seed:rxn11151	MNXR29006
seed:rxn11152	MNXR6020
seed:rxn11155	MNXR45723
seed:rxn11156	MNXR45724
seed:rxn11157	MNXR29008
seed:rxn11158	MNXR3815
seed:rxn11159	MNXR10236
seed:rxn11160	MNXR45725
seed:rxn11161	MNXR55793
seed:rxn11162	MNXR29010
seed:rxn11163	MNXR53755
seed:rxn11164	MNXR29012
seed:rxn11165	MNXR29013
seed:rxn11166	MNXR29014
seed:rxn11167	MNXR29015
seed:rxn11168	MNXR29016
seed:rxn11169	MNXR29017
seed:rxn11170	MNXR29018
seed:rxn11171	MNXR29019
seed:rxn11172	MNXR29020
seed:rxn11174	MNXR67511
seed:rxn11175	MNXR65788
seed:rxn11176	MNXR67512
seed:rxn11177	MNXR29023
seed:rxn11179	MNXR67513
seed:rxn11180	MNXR29025
seed:rxn11181	MNXR29026
seed:rxn11182	MNXR29027
seed:rxn11183	MNXR67514
seed:rxn11185	MNXR29029
seed:rxn11186	MNXR29030
seed:rxn11187	MNXR29031
seed:rxn11188	MNXR29032
seed:rxn11189	MNXR67515
seed:rxn11190	MNXR29034
seed:rxn11192	MNXR29035
seed:rxn11193	MNXR29036
seed:rxn11194	MNXR29037
seed:rxn11195	MNXR29038
seed:rxn11196	MNXR29039
seed:rxn11197	MNXR53757
seed:rxn11198	MNXR53758
seed:rxn11199	MNXR479
seed:rxn11200	MNXR11170
seed:rxn11201	MNXR29042
seed:rxn11202	MNXR29043
seed:rxn11203	MNXR29044
seed:rxn11204	MNXR29045
seed:rxn11205	MNXR29046
seed:rxn11206	MNXR29047
seed:rxn11207	MNXR29048
seed:rxn11208	MNXR11169
seed:rxn11209	MNXR29049
seed:rxn11210	MNXR29050
seed:rxn11213	MNXR55233
seed:rxn11214	MNXR33036
seed:rxn11215	MNXR29051
seed:rxn11216	MNXR29052
seed:rxn11217	MNXR29053
seed:rxn11218	MNXR29054
seed:rxn11219	MNXR67516
seed:rxn11220	MNXR2453
seed:rxn11221	MNXR29056
seed:rxn11223	MNXR29057
seed:rxn11224	MNXR29058
seed:rxn11225	MNXR29059
seed:rxn11226	MNXR4373
seed:rxn11227	MNXR67517
seed:rxn11228	MNXR29061
seed:rxn11229	MNXR50617
seed:rxn11230	MNXR29062
seed:rxn11231	MNXR67518
seed:rxn11232	MNXR2834
seed:rxn11233	MNXR29064
seed:rxn11234	MNXR2752
seed:rxn11235	MNXR53763
seed:rxn11236	MNXR29066
seed:rxn11242	MNXR67519
seed:rxn11243	MNXR54927
seed:rxn11244	MNXR31780
seed:rxn11245	MNXR5662
seed:rxn11247	MNXR53764
seed:rxn11251	MNXR55986
seed:rxn11252	MNXR5205
seed:rxn11253	MNXR26402
seed:rxn11254	MNXR56011
seed:rxn11255	MNXR67520
seed:rxn11257	MNXR67521
seed:rxn11258	MNXR67522
seed:rxn11259	MNXR29072
seed:rxn11260	MNXR29073
seed:rxn11261	MNXR29074
seed:rxn11262	MNXR29075
seed:rxn11263	MNXR29076
seed:rxn11267	MNXR67523
seed:rxn11268	MNXR29077
seed:rxn11269	MNXR67524
seed:rxn11274	MNXR25059
seed:rxn11276	MNXR32700
seed:rxn11277	MNXR67525
seed:rxn11279	MNXR29080
seed:rxn11283	MNXR729
seed:rxn11284	MNXR45770
seed:rxn11285	MNXR29081
seed:rxn11286	MNXR29082
seed:rxn11287	MNXR29083
seed:rxn11288	MNXR29084
seed:rxn11289	MNXR29085
seed:rxn11290	MNXR45772
seed:rxn11291	MNXR45773
seed:rxn11292	MNXR45121
seed:rxn11293	MNXR29086
seed:rxn11294	MNXR29087
seed:rxn11295	MNXR53768
seed:rxn11296	MNXR29089
seed:rxn11297	MNXR67526
seed:rxn11298	MNXR67527
seed:rxn11299	MNXR67528
seed:rxn11300	MNXR892
seed:rxn11301	MNXR67529
seed:rxn11302	MNXR67530
seed:rxn11303	MNXR67531
seed:rxn11304	MNXR67532
seed:rxn11305	MNXR55369
seed:rxn11306	MNXR67533
seed:rxn11307	MNXR67534
seed:rxn11308	MNXR55371
seed:rxn11309	MNXR67535
seed:rxn11310	MNXR67536
seed:rxn11311	MNXR29101
seed:rxn11312	MNXR67537
seed:rxn11313	MNXR67538
seed:rxn11314	MNXR67539
seed:rxn11315	MNXR29105
seed:rxn11316	MNXR174
seed:rxn11317	MNXR176
seed:rxn11318	MNXR29106
seed:rxn11319	MNXR29107
seed:rxn11320	MNXR29108
seed:rxn11321	MNXR29109
seed:rxn11322	MNXR29110
seed:rxn11323	MNXR29111
seed:rxn11324	MNXR29112
seed:rxn11325	MNXR29113
seed:rxn11326	MNXR224
seed:rxn11327	MNXR29114
seed:rxn11328	MNXR29115
seed:rxn11329	MNXR29116
seed:rxn11330	MNXR29117
seed:rxn11331	MNXR29118
seed:rxn11332	MNXR29119
seed:rxn11333	MNXR45791
seed:rxn11334	MNXR29121
seed:rxn11336	MNXR4078
seed:rxn11337	MNXR29122
seed:rxn11338	MNXR29123
seed:rxn11339	MNXR29015
seed:rxn11340	MNXR29124
seed:rxn11342	MNXR67540
seed:rxn11345	MNXR45793
seed:rxn11346	MNXR29126
seed:rxn11347	MNXR29127
seed:rxn11348	MNXR11171
seed:rxn11349	MNXR65762
seed:rxn11350	MNXR29128
seed:rxn11351	MNXR29129
seed:rxn11352	MNXR67541
seed:rxn11353	MNXR67542
seed:rxn11354	MNXR29132
seed:rxn11355	MNXR67543
seed:rxn11356	MNXR55897
seed:rxn11357	MNXR965
seed:rxn11358	MNXR67544
seed:rxn11359	MNXR53782
seed:rxn11360	MNXR53783
seed:rxn11361	MNXR53784
seed:rxn11362	MNXR29138
seed:rxn11363	MNXR53785
seed:rxn11364	MNXR29140
seed:rxn11365	MNXR29141
seed:rxn11366	MNXR29142
seed:rxn11367	MNXR29143
seed:rxn11368	MNXR29144
seed:rxn11369	MNXR29145
seed:rxn11370	MNXR29146
seed:rxn11371	MNXR29147
seed:rxn11372	MNXR29148
seed:rxn11373	MNXR29149
seed:rxn11374	MNXR53786
seed:rxn11375	MNXR53787
seed:rxn11376	MNXR29152
seed:rxn11377	MNXR53788
seed:rxn11378	MNXR29154
seed:rxn11379	MNXR29155
seed:rxn11380	MNXR29156
seed:rxn11381	MNXR29157
seed:rxn11382	MNXR984
seed:rxn11384	MNXR67545
seed:rxn11385	MNXR29159
seed:rxn11388	MNXR45813
seed:rxn11389	MNXR29161
seed:rxn11390	MNXR67546
seed:rxn11391	MNXR29163
seed:rxn11392	MNXR29164
seed:rxn11393	MNXR29165
seed:rxn11394	MNXR29166
seed:rxn11395	MNXR29167
seed:rxn11396	MNXR29168
seed:rxn11397	MNXR29169
seed:rxn11398	MNXR29170
seed:rxn11399	MNXR29171
seed:rxn11400	MNXR29172
seed:rxn11401	MNXR29173
seed:rxn11402	MNXR29174
seed:rxn11403	MNXR67547
seed:rxn11404	MNXR29176
seed:rxn11405	MNXR4150
seed:rxn11406	MNXR29177
seed:rxn11407	MNXR29178
seed:rxn11408	MNXR4071
seed:rxn11409	MNXR26680
seed:rxn11411	MNXR30866
seed:rxn11417	MNXR66761
seed:rxn11475	MNXR67548
seed:rxn11487	MNXR67549
seed:rxn11508	MNXR60465
seed:rxn11509	MNXR63228
seed:rxn11510	MNXR2304
seed:rxn11511	MNXR24374
seed:rxn11512	MNXR67550
seed:rxn11513	MNXR17865
seed:rxn11514	MNXR60668
seed:rxn11515	MNXR17867
seed:rxn11516	MNXR60669
seed:rxn11517	MNXR17869
seed:rxn11518	MNXR17870
seed:rxn11519	MNXR17871
seed:rxn11520	MNXR17872
seed:rxn11521	MNXR17873
seed:rxn11522	MNXR17874
seed:rxn11523	MNXR17875
seed:rxn11524	MNXR17876
seed:rxn11525	MNXR17877
seed:rxn11526	MNXR17878
seed:rxn11527	MNXR17879
seed:rxn11528	MNXR17880
seed:rxn11529	MNXR17881
seed:rxn11530	MNXR67551
seed:rxn11531	MNXR45830
seed:rxn11532	MNXR67552
seed:rxn11533	MNXR60672
seed:rxn11534	MNXR67553
seed:rxn11535	MNXR17887
seed:rxn11536	MNXR45833
seed:rxn11537	MNXR17889
seed:rxn11538	MNXR45834
seed:rxn11539	MNXR17891
seed:rxn11540	MNXR60673
seed:rxn11541	MNXR17893
seed:rxn11542	MNXR60674
seed:rxn11544	MNXR51047
seed:rxn11545	MNXR67554
seed:rxn11546	MNXR29181
seed:rxn11547	MNXR29182
seed:rxn11548	MNXR48404
seed:rxn11549	MNXR48405
seed:rxn11550	MNXR14632
seed:rxn11551	MNXR35560
seed:rxn11552	MNXR31513
seed:rxn11553	MNXR53790
seed:rxn11554	MNXR14783
seed:rxn11555	MNXR67555
seed:rxn11556	MNXR67556
seed:rxn11557	MNXR67557
seed:rxn11558	MNXR67558
seed:rxn11559	MNXR67559
seed:rxn11560	MNXR67560
seed:rxn11561	MNXR66024
seed:rxn11562	MNXR67561
seed:rxn11563	MNXR66890
seed:rxn11564	MNXR15202
seed:rxn11565	MNXR45850
seed:rxn11566	MNXR67562
seed:rxn11567	MNXR59478
seed:rxn11568	MNXR53794
seed:rxn11569	MNXR66100
seed:rxn11570	MNXR6825
seed:rxn11571	MNXR15372
seed:rxn11572	MNXR67563
seed:rxn11573	MNXR5675
seed:rxn11574	MNXR15454
seed:rxn11575	MNXR67564
seed:rxn11576	MNXR35932
seed:rxn11577	MNXR59551
seed:rxn11578	MNXR59552
seed:rxn11579	MNXR59556
seed:rxn11580	MNXR59558
seed:rxn11581	MNXR53797
seed:rxn11582	MNXR67565
seed:rxn11583	MNXR67566
seed:rxn11584	MNXR29185
seed:rxn11585	MNXR35965
seed:rxn11586	MNXR53799
seed:rxn11587	MNXR54757
seed:rxn11588	MNXR7752
seed:rxn11590	MNXR53800
seed:rxn11591	MNXR67567
seed:rxn11592	MNXR67568
seed:rxn11593	MNXR66999
seed:rxn11595	MNXR36000
seed:rxn11596	MNXR59621
seed:rxn11597	MNXR67569
seed:rxn11598	MNXR59624
seed:rxn11599	MNXR5663
seed:rxn11600	MNXR15655
seed:rxn11601	MNXR65463
seed:rxn11604	MNXR56498
seed:rxn11605	MNXR6888
seed:rxn11606	MNXR7660
seed:rxn11607	MNXR48013
seed:rxn11608	MNXR15681
seed:rxn11609	MNXR36039
seed:rxn11610	MNXR59654
seed:rxn11611	MNXR15717
seed:rxn11612	MNXR59685
seed:rxn11613	MNXR59687
seed:rxn11614	MNXR67570
seed:rxn11615	MNXR67571
seed:rxn11616	MNXR67572
seed:rxn11617	MNXR67573
seed:rxn11618	MNXR15776
seed:rxn11619	MNXR67574
seed:rxn11620	MNXR67575
seed:rxn11621	MNXR67576
seed:rxn11622	MNXR15789
seed:rxn11623	MNXR15790
seed:rxn11624	MNXR67577
seed:rxn11625	MNXR15795
seed:rxn11626	MNXR67578
seed:rxn11627	MNXR67579
seed:rxn11628	MNXR67580
seed:rxn11629	MNXR67581
seed:rxn11630	MNXR15816
seed:rxn11631	MNXR67582
seed:rxn11632	MNXR59736
seed:rxn11633	MNXR13157
seed:rxn11634	MNXR15840
seed:rxn11637	MNXR59745
seed:rxn11638	MNXR67583
seed:rxn11640	MNXR45885
seed:rxn11641	MNXR59751
seed:rxn11642	MNXR45887
seed:rxn11643	MNXR53534
seed:rxn11645	MNXR33886
seed:rxn11646	MNXR59777
seed:rxn11648	MNXR67584
seed:rxn11649	MNXR67585
seed:rxn11650	MNXR59809
seed:rxn11651	MNXR67586
seed:rxn11652	MNXR67587
seed:rxn11653	MNXR67588
seed:rxn11654	MNXR66337
seed:rxn11655	MNXR66338
seed:rxn11656	MNXR67589
seed:rxn11657	MNXR67590
seed:rxn11658	MNXR59875
seed:rxn11659	MNXR66402
seed:rxn11660	MNXR66404
seed:rxn11661	MNXR67591
seed:rxn11662	MNXR66425
seed:rxn11663	MNXR16307
seed:rxn11664	MNXR36228
seed:rxn11665	MNXR67592
seed:rxn11666	MNXR67593
seed:rxn11667	MNXR67594
seed:rxn11668	MNXR60112
seed:rxn11669	MNXR60113
seed:rxn11670	MNXR60173
seed:rxn11671	MNXR58971
seed:rxn11672	MNXR60174
seed:rxn11673	MNXR67595
seed:rxn11674	MNXR67596
seed:rxn11675	MNXR63481
seed:rxn11676	MNXR8038
seed:rxn11677	MNXR8033
seed:rxn11678	MNXR8039
seed:rxn11679	MNXR60382
seed:rxn11680	MNXR67597
seed:rxn11681	MNXR17346
seed:rxn11682	MNXR11345
seed:rxn11683	MNXR67598
seed:rxn11684	MNXR67183
seed:rxn11685	MNXR63723
seed:rxn11686	MNXR67599
seed:rxn11687	MNXR29203
seed:rxn11688	MNXR67600
seed:rxn11689	MNXR44236
seed:rxn11690	MNXR67601
seed:rxn11691	MNXR67602
seed:rxn11692	MNXR67603
seed:rxn11693	MNXR22602
seed:rxn11694	MNXR17805
seed:rxn11695	MNXR60636
seed:rxn11696	MNXR60640
seed:rxn11697	MNXR67604
seed:rxn11698	MNXR67605
seed:rxn11699	MNXR36490
seed:rxn11700	MNXR36491
seed:rxn11701	MNXR60676
seed:rxn11702	MNXR57284
seed:rxn11703	MNXR57288
seed:rxn11704	MNXR60677
seed:rxn11705	MNXR29207
seed:rxn11706	MNXR29208
seed:rxn11707	MNXR67606
seed:rxn11708	MNXR67607
seed:rxn11709	MNXR67608
seed:rxn11710	MNXR17903
seed:rxn11711	MNXR1991
seed:rxn11712	MNXR17904
seed:rxn11713	MNXR60681
seed:rxn11714	MNXR60682
seed:rxn11715	MNXR60683
seed:rxn11716	MNXR17908
seed:rxn11717	MNXR60684
seed:rxn11718	MNXR10705
seed:rxn11719	MNXR60685
